id,class,folder,signer,fps,video_length,n_frames,fframe_shape,lframe_shape,word_boundaries
265,c008,c008_16,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","30,102"
266,c008,c008_17,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","31,100"
267,c008,c008_18,2,29.847124484348456,4.121,123,"(360, 640, 3)","(64, 64, 3)","34,106"
268,c008,c008_19,2,29.80132450331126,4.228,126,"(360, 640, 3)","(64, 64, 3)","35,108"
269,c009,c009_11,2,29.390154298310065,2.722,80,"(360, 640, 3)","(64, 64, 3)",59
270,c009,c009_12,2,29.7741273100616,2.922,87,"(360, 640, 3)","(64, 64, 3)",63
271,c009,c009_13,2,29.7741273100616,2.922,87,"(360, 640, 3)","(64, 64, 3)",60
272,c009,c009_14,2,29.7661233167966,2.822,84,"(360, 640, 3)","(64, 64, 3)",61
273,c009,c009_15,2,29.7741273100616,2.922,87,"(360, 640, 3)","(64, 64, 3)",61
274,c009,c009_16,2,29.7661233167966,2.822,84,"(360, 640, 3)","(64, 64, 3)",60
275,c009,c009_17,2,29.36689549961861,2.622,77,"(360, 640, 3)","(64, 64, 3)",57
276,c009,c009_18,2,29.36689549961861,2.622,77,"(360, 640, 3)","(64, 64, 3)",54
277,c009,c009_19,2,29.43189596167009,2.922,86,"(360, 640, 3)","(64, 64, 3)",58
278,c010,c010_11,2,29.807130333138513,3.422,102,"(360, 640, 3)","(64, 64, 3)","50,88"
279,c010,c010_12,2,29.7951582867784,3.222,96,"(360, 640, 3)","(64, 64, 3)","47,81"
280,c010,c010_13,2,29.807130333138513,3.422,102,"(360, 640, 3)","(64, 64, 3)","47,86"
281,c010,c010_14,2,29.541689674213142,3.622,107,"(360, 640, 3)","(64, 64, 3)","48,90"
282,c010,c010_15,2,29.528676888131752,3.522,104,"(360, 640, 3)","(64, 64, 3)","47,88"
283,c010,c010_16,2,29.541689674213142,3.622,107,"(360, 640, 3)","(64, 64, 3)","47,91"
284,c010,c010_17,2,29.56567242281528,3.822,113,"(360, 640, 3)","(64, 64, 3)","52,96"
285,c010,c010_18,2,29.541689674213142,3.622,107,"(360, 640, 3)","(64, 64, 3)","48,92"
286,c010,c010_19,2,29.81778023191607,3.622,108,"(360, 640, 3)","(64, 64, 3)","48,90"
287,c011,c011_11,2,29.72749793559042,2.422,72,"(360, 640, 3)","(64, 64, 3)",51
288,c011,c011_12,2,29.74828375286041,2.622,78,"(360, 640, 3)","(64, 64, 3)",55
289,c011,c011_13,2,29.757531227038946,2.722,81,"(360, 640, 3)","(64, 64, 3)",56
290,c011,c011_14,2,29.74828375286041,2.622,78,"(360, 640, 3)","(64, 64, 3)",52
291,c011,c011_15,2,29.31461601981833,2.422,71,"(360, 640, 3)","(64, 64, 3)",54
292,c011,c011_16,2,29.411764705882355,2.822,83,"(360, 640, 3)","(64, 64, 3)",62
293,c011,c011_17,2,29.36689549961861,2.622,77,"(360, 640, 3)","(64, 64, 3)",54
294,c011,c011_18,2,29.411764705882355,2.822,83,"(360, 640, 3)","(64, 64, 3)",59
295,c011,c011_19,2,29.36689549961861,2.622,77,"(360, 640, 3)","(64, 64, 3)",55
296,c012,c012_11,2,30.01508295625943,6.63,199,"(360, 640, 3)","(64, 64, 3)","53,108,179"
297,c012,c012_12,2,29.894220450712858,6.523,195,"(360, 640, 3)","(64, 64, 3)","50,96,178"
298,c012,c012_13,2,29.900332225913626,6.3210000000000015,189,"(360, 640, 3)","(64, 64, 3)","46,91,168"
299,c012,c012_14,2,30.015313935681466,6.53,196,"(360, 640, 3)","(64, 64, 3)","53,96,176"
300,c012,c012_15,2,30.010718113612004,6.5310000000000015,196,"(360, 640, 3)","(64, 64, 3)","50,96,176"
301,c012,c012_16,2,30.015313935681466,6.53,196,"(360, 640, 3)","(64, 64, 3)","53,98,178"
302,c012,c012_17,2,30.015552099533444,6.43,193,"(360, 640, 3)","(64, 64, 3)","55,98,172"
303,c012,c012_18,2,29.89707564123509,6.121,183,"(360, 640, 3)","(64, 64, 3)","48,92,163"
304,c012,c012_19,2,29.8921920940869,6.122000000000001,183,"(360, 640, 3)","(64, 64, 3)","46,90,161"
305,c013,c013_11,2,29.74759615384616,3.3280000000000003,99,"(360, 640, 3)","(64, 64, 3)","41,81"
306,c013,c013_12,2,29.807130333138513,3.422,102,"(360, 640, 3)","(64, 64, 3)","42,85"
307,c013,c013_13,2,29.79310344827586,3.625,108,"(360, 640, 3)","(64, 64, 3)","42,88"
308,c013,c013_14,2,29.81260647359456,3.522,105,"(360, 640, 3)","(64, 64, 3)","41,84"
309,c013,c013_15,2,29.7951582867784,3.222,96,"(360, 640, 3)","(64, 64, 3)","36,80"
310,c013,c013_16,2,30.021014710297212,3.3310000000000004,100,"(360, 640, 3)","(64, 64, 3)","42,82"
311,c013,c013_17,2,30.020402215097647,3.431,103,"(360, 640, 3)","(64, 64, 3)","42,86"
312,c013,c013_18,2,30.021014710297212,3.3310000000000004,100,"(360, 640, 3)","(64, 64, 3)","42,80"
313,c013,c013_19,2,30.021014710297212,3.3310000000000004,100,"(360, 640, 3)","(64, 64, 3)","41,80"
314,c014,c014_11,2,29.82248520710059,4.225,126,"(360, 640, 3)","(64, 64, 3)","50,110"
315,c014,c014_12,2,29.864253393665162,4.42,132,"(360, 640, 3)","(64, 64, 3)","46,112"
316,c014,c014_13,2,29.82658959537572,4.325,129,"(360, 640, 3)","(64, 64, 3)","45,108"
317,c014,c014_14,2,29.81542830099385,4.226,126,"(360, 640, 3)","(64, 64, 3)","39,109"
318,c014,c014_15,2,29.632905793896505,4.522,134,"(360, 640, 3)","(64, 64, 3)","44,116"
319,c014,c014_16,2,29.61591855622397,4.322,128,"(360, 640, 3)","(64, 64, 3)","38,109"
320,c014,c014_17,2,29.66485507246377,4.416,131,"(360, 640, 3)","(64, 64, 3)","39,111"
321,c014,c014_18,2,29.61121157323689,4.424,131,"(360, 640, 3)","(64, 64, 3)","42,106"
322,c014,c014_19,2,29.73735619709138,4.607,137,"(360, 640, 3)","(64, 64, 3)","43,119"
323,c015,c015_11,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","54,103"
324,c015,c015_12,2,29.84367598294647,4.222,126,"(360, 640, 3)","(64, 64, 3)","54,105"
325,c015,c015_13,2,29.58727001491795,4.022,119,"(360, 640, 3)","(64, 64, 3)","53,103"
326,c015,c015_14,2,29.60682141165325,4.222,125,"(360, 640, 3)","(64, 64, 3)","51,106"
327,c015,c015_15,2,29.632905793896505,4.522,134,"(360, 640, 3)","(64, 64, 3)","59,111"
328,c015,c015_16,2,29.61591855622397,4.322,128,"(360, 640, 3)","(64, 64, 3)","56,111"
329,c015,c015_17,2,29.84729291994447,4.322,129,"(360, 640, 3)","(64, 64, 3)","56,110"
330,c015,c015_18,2,29.85074626865672,4.422,132,"(360, 640, 3)","(64, 64, 3)","57,113"
331,c015,c015_19,2,29.84729291994447,4.322,129,"(360, 640, 3)","(64, 64, 3)","56,111"
332,c016,c016_11,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","52,98"
333,c016,c016_12,2,29.839883551673946,4.122,123,"(360, 640, 3)","(64, 64, 3)","52,107"
334,c016,c016_13,2,29.84729291994447,4.322,129,"(360, 640, 3)","(64, 64, 3)","56,109"
335,c016,c016_14,2,29.84367598294647,4.222,126,"(360, 640, 3)","(64, 64, 3)","54,106"
336,c016,c016_15,2,29.60682141165325,4.222,125,"(360, 640, 3)","(64, 64, 3)","56,106"
337,c016,c016_16,2,29.624604251469925,4.422,131,"(360, 640, 3)","(64, 64, 3)","53,109"
338,c016,c016_17,2,29.624604251469925,4.422,131,"(360, 640, 3)","(64, 64, 3)","58,112"
339,c016,c016_18,2,29.61591855622397,4.322,128,"(360, 640, 3)","(64, 64, 3)","55,108"
340,c016,c016_19,2,29.84729291994447,4.322,129,"(360, 640, 3)","(64, 64, 3)","55,110"
341,c017,c017_11,2,29.839883551673946,4.122,123,"(360, 640, 3)","(64, 64, 3)","56,102"
342,c017,c017_12,2,29.839883551673946,4.122,123,"(360, 640, 3)","(64, 64, 3)","53,103"
343,c017,c017_13,2,29.58727001491795,4.022,119,"(360, 640, 3)","(64, 64, 3)","53,99"
344,c017,c017_14,2,29.58727001491795,4.022,119,"(360, 640, 3)","(64, 64, 3)","55,102"
345,c017,c017_15,2,29.59728287239205,4.122,122,"(360, 640, 3)","(64, 64, 3)","53,103"
346,c017,c017_16,2,29.60682141165325,4.222,125,"(360, 640, 3)","(64, 64, 3)","51,104"
347,c017,c017_17,2,29.839883551673946,4.122,123,"(360, 640, 3)","(64, 64, 3)","53,101"
348,c017,c017_18,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","50,102"
349,c017,c017_19,2,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","48,103"
350,c018,c018_11,2,29.82700338039372,5.029,150,"(360, 640, 3)","(64, 64, 3)","54,102,128"
351,c018,c018_12,2,29.66432474629196,5.124,152,"(360, 640, 3)","(64, 64, 3)","54,104,131"
352,c018,c018_13,2,29.68718868300457,5.019,149,"(360, 640, 3)","(64, 64, 3)","49,95,126"
353,c018,c018_14,2,29.86590816741162,4.922,147,"(360, 640, 3)","(64, 64, 3)","50,94,125"
354,c018,c018_15,2,29.88047808764941,5.02,150,"(360, 640, 3)","(64, 64, 3)","49,100,127"
355,c018,c018_16,2,29.6627387240959,4.922,146,"(360, 640, 3)","(64, 64, 3)","48,98,129"
356,c018,c018_17,2,29.85074626865672,5.025,150,"(360, 640, 3)","(64, 64, 3)","50,100,131"
357,c018,c018_18,2,29.76436544026457,4.838,144,"(360, 640, 3)","(64, 64, 3)","52,95,126"
358,c018,c018_19,2,29.912754466140427,4.814,144,"(360, 640, 3)","(64, 64, 3)","52,98,126"
359,c019,c019_11,2,29.85074626865672,4.422,132,"(360, 640, 3)","(64, 64, 3)","46,87,117"
360,c019,c019_12,2,29.86590816741162,4.922,147,"(360, 640, 3)","(64, 64, 3)","49,94,129"
361,c019,c019_13,2,29.91623454327882,5.0139999999999985,150,"(360, 640, 3)","(64, 64, 3)","49,96,130"
362,c019,c019_14,2,30.01419590346785,4.931,148,"(360, 640, 3)","(64, 64, 3)","47,93,127"
363,c019,c019_15,2,29.84201287302516,5.127000000000002,153,"(360, 640, 3)","(64, 64, 3)","56,100,133"
364,c019,c019_16,2,30.0133817625693,5.231,157,"(360, 640, 3)","(64, 64, 3)","47,95,133"
365,c019,c019_17,2,30.01391373484397,5.0310000000000015,151,"(360, 640, 3)","(64, 64, 3)","51,95,130"
366,c019,c019_18,2,29.86476333583772,5.324,159,"(360, 640, 3)","(64, 64, 3)","53,101,136"
367,c019,c019_19,2,29.883785279468732,5.421,162,"(360, 640, 3)","(64, 64, 3)","58,107,140"
368,c020,c020_11,2,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","44,77"
369,c020,c020_12,2,29.7661233167966,2.822,84,"(360, 640, 3)","(64, 64, 3)","36,68"
370,c020,c020_13,2,29.830957905203853,3.017,90,"(360, 640, 3)","(64, 64, 3)","39,71"
371,c020,c020_14,2,29.87637362637363,2.912,87,"(360, 640, 3)","(64, 64, 3)","38,69"
372,c020,c020_15,2,29.81494174091843,2.918,87,"(360, 640, 3)","(64, 64, 3)","38,71"
373,c020,c020_16,2,29.886636894537958,2.911,87,"(360, 640, 3)","(64, 64, 3)","39,67"
374,c020,c020_17,2,30.02309468822171,3.031,91,"(360, 640, 3)","(64, 64, 3)","36,68"
375,c020,c020_18,2,30.022357074417123,3.131,94,"(360, 640, 3)","(64, 64, 3)","39,72"
376,c020,c020_19,2,30.022357074417123,3.131,94,"(360, 640, 3)","(64, 64, 3)","36,71"
377,c021,c021_11,2,29.733358910416268,5.212999999999999,155,"(360, 640, 3)","(64, 64, 3)","39,75,140"
378,c021,c021_12,2,29.830276015772327,5.8329999999999975,174,"(360, 640, 3)","(64, 64, 3)","38,78,157"
379,c021,c021_13,2,29.83313669307265,5.933,177,"(360, 640, 3)","(64, 64, 3)","37,80,155"
380,c021,c021_14,2,29.60418711154727,6.114,181,"(360, 640, 3)","(64, 64, 3)","41,82,162"
381,c021,c021_15,2,29.77624784853701,5.81,173,"(360, 640, 3)","(64, 64, 3)","42,78,154"
382,c021,c021_16,2,29.752360591484052,5.613,167,"(360, 640, 3)","(64, 64, 3)","40,82,147"
383,c021,c021_17,2,29.591508523641053,6.218,184,"(360, 640, 3)","(64, 64, 3)","39,79,164"
384,c021,c021_18,2,29.664541169947324,7.213999999999999,214,"(360, 640, 3)","(64, 64, 3)","39,87,193"
385,c021,c021_19,2,29.832519190509423,5.732,171,"(360, 640, 3)","(64, 64, 3)","40,79,150"
386,c022,c022_11,2,29.84201287302516,3.418,102,"(360, 640, 3)","(64, 64, 3)","46,84"
387,c022,c022_12,2,29.737609329446073,3.43,102,"(360, 640, 3)","(64, 64, 3)","49,85"
388,c022,c022_13,2,29.84249792760431,3.619,108,"(360, 640, 3)","(64, 64, 3)","54,92"
389,c022,c022_14,2,29.807130333138513,3.422,102,"(360, 640, 3)","(64, 64, 3)","48,86"
390,c022,c022_15,2,29.801324503311246,3.322,99,"(360, 640, 3)","(64, 64, 3)","47,81"
391,c022,c022_16,2,29.798422436459244,3.423,102,"(360, 640, 3)","(64, 64, 3)","46,85"
392,c022,c022_17,2,29.889879391714736,3.814,114,"(360, 640, 3)","(64, 64, 3)","53,94"
393,c022,c022_18,2,30.01132502831257,3.532,106,"(360, 640, 3)","(64, 64, 3)","48,86"
394,c022,c022_19,2,30.01132502831257,3.532,106,"(360, 640, 3)","(64, 64, 3)","49,89"
395,c001,c001_21,3,29.96607614021862,5.306,159,"(360, 640, 3)","(64, 64, 3)","47,89,144"
396,c001,c001_22,3,29.964747356051703,5.106,153,"(360, 640, 3)","(64, 64, 3)","44,83,137"
397,c001,c001_23,3,29.965424510180558,5.206,156,"(360, 640, 3)","(64, 64, 3)","43,85,139"
398,c001,c001_24,3,29.969064191802012,5.1720000000000015,155,"(360, 640, 3)","(64, 64, 3)","45,85,138"
399,c001,c001_25,3,29.967819790828642,4.972,149,"(360, 640, 3)","(64, 64, 3)","43,82,135"
400,c001,c001_26,3,29.969418960244646,4.905,147,"(360, 640, 3)","(64, 64, 3)","43,81,132"
401,c001,c001_27,3,29.964747356051703,5.106,153,"(360, 640, 3)","(64, 64, 3)","40,82,134"
402,c001,c001_28,3,29.967159277504106,4.872,146,"(360, 640, 3)","(64, 64, 3)","41,80,131"
403,c001,c001_29,3,29.96845425867508,5.072,152,"(360, 640, 3)","(64, 64, 3)","42,84,138"
404,c002,c002_21,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","31,84"
405,c002,c002_22,3,30.0,4.5,135,"(360, 640, 3)","(64, 64, 3)","52,117"
406,c002,c002_23,3,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","37,80"
407,c002,c002_24,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","37,84"
408,c002,c002_25,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","42,91"
409,c002,c002_26,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","37,89"
410,c002,c002_27,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","41,83"
411,c002,c002_28,3,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","39,87"
412,c002,c002_29,3,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","35,74"
413,c003,c003_21,3,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","46,89"
414,c003,c003_22,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","51,95"
415,c003,c003_23,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","48,94"
416,c003,c003_24,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","43,89"
417,c003,c003_25,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","45,90"
418,c003,c003_26,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","44,92"
419,c003,c003_27,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","45,89"
420,c003,c003_28,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","46,87"
421,c003,c003_29,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","46,90"
422,c004,c004_21,3,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)",56
423,c004,c004_22,3,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)",53
424,c004,c004_23,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",48
425,c004,c004_24,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",50
426,c004,c004_25,3,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)",50
427,c004,c004_26,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",53
428,c004,c004_27,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",50
429,c004,c004_28,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",48
430,c004,c004_29,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",45
431,c005,c005_21,3,30.0,4.4,132,"(360, 640, 3)","(64, 64, 3)","40,82,114"
432,c005,c005_22,3,30.000000000000004,4.1,123,"(360, 640, 3)","(64, 64, 3)","34,74,105"
433,c005,c005_23,3,30.0,4.2,126,"(360, 640, 3)","(64, 64, 3)","36,74,109"
434,c005,c005_24,3,30.000000000000004,4.1,123,"(360, 640, 3)","(64, 64, 3)","35,79,107"
435,c005,c005_25,3,30.000000000000004,4.1,123,"(360, 640, 3)","(64, 64, 3)","34,75,104"
436,c005,c005_26,3,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","32,76,102"
437,c005,c005_27,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","36,73,101"
438,c005,c005_28,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","33,76,101"
439,c005,c005_29,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","33,71,97"
440,c006,c006_21,3,29.96789154477345,2.803,84,"(360, 640, 3)","(64, 64, 3)","43,78"
441,c006,c006_22,3,29.96789154477345,2.803,84,"(360, 640, 3)","(64, 64, 3)","39,78"
442,c006,c006_23,3,29.968997588701342,2.903,87,"(360, 640, 3)","(64, 64, 3)","45,86"
443,c006,c006_24,3,29.966329966329965,2.97,89,"(360, 640, 3)","(64, 64, 3)","42,85"
444,c006,c006_25,3,29.963898916967512,2.77,83,"(360, 640, 3)","(64, 64, 3)","44,80"
445,c006,c006_26,3,29.966329966329965,2.97,89,"(360, 640, 3)","(64, 64, 3)","48,88"
446,c006,c006_27,3,29.966329966329965,2.97,89,"(360, 640, 3)","(64, 64, 3)","45,87"
447,c006,c006_28,3,29.97002997002997,3.003,90,"(360, 640, 3)","(64, 64, 3)","44,87"
448,c006,c006_29,3,29.97002997002997,3.003,90,"(360, 640, 3)","(64, 64, 3)","50,89"
449,c007,c007_21,3,29.969418960244646,4.905,147,"(360, 640, 3)","(64, 64, 3)","57,129"
450,c007,c007_22,3,29.9687825182102,4.805,144,"(360, 640, 3)","(64, 64, 3)","53,128"
451,c007,c007_23,3,29.96515679442509,4.305,129,"(360, 640, 3)","(64, 64, 3)","49,114"
452,c007,c007_24,3,29.968832414289146,4.171,125,"(360, 640, 3)","(64, 64, 3)","45,108"
453,c007,c007_25,3,29.96806681405061,4.0710000000000015,122,"(360, 640, 3)","(64, 64, 3)","46,103"
454,c007,c007_26,3,29.966703662597126,4.505,135,"(360, 640, 3)","(64, 64, 3)","52,116"
455,c007,c007_27,3,29.96345919610231,4.105,123,"(360, 640, 3)","(64, 64, 3)","38,103"
456,c007,c007_28,3,29.968119022316685,4.705,141,"(360, 640, 3)","(64, 64, 3)","52,117"
457,c007,c007_29,3,29.96575342465753,4.672,140,"(360, 640, 3)","(64, 64, 3)","50,120"
458,c008,c008_21,3,30.0,4.8,144,"(360, 640, 3)","(64, 64, 3)","48,117"
459,c008,c008_22,3,30.0,4.9,147,"(360, 640, 3)","(64, 64, 3)","48,123"
460,c008,c008_23,3,30.0,4.3,129,"(360, 640, 3)","(64, 64, 3)","43,105"
461,c008,c008_24,3,30.000000000000004,4.6,138,"(360, 640, 3)","(64, 64, 3)","43,111"
462,c008,c008_25,3,30.0,4.4,132,"(360, 640, 3)","(64, 64, 3)","40,108"
463,c008,c008_26,3,30.0,4.8,144,"(360, 640, 3)","(64, 64, 3)","44,116"
464,c008,c008_27,3,30.000000000000004,4.6,138,"(360, 640, 3)","(64, 64, 3)","44,112"
465,c008,c008_28,3,30.000000000000004,4.6,138,"(360, 640, 3)","(64, 64, 3)","40,108"
466,c008,c008_29,3,30.0,4.5,135,"(360, 640, 3)","(64, 64, 3)","44,111"
467,c009,c009_21,3,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",49
468,c009,c009_22,3,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)",54
469,c009,c009_23,3,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)",56
470,c009,c009_24,3,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)",55
471,c009,c009_25,3,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)",54
472,c009,c009_26,3,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)",53
473,c009,c009_27,3,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)",52
474,c009,c009_28,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",47
475,c009,c009_29,3,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",53
476,c010,c010_21,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","52,97"
477,c010,c010_22,3,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","55,99"
478,c010,c010_23,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","57,102"
479,c010,c010_24,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","51,96"
480,c010,c010_25,3,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","51,94"
481,c010,c010_26,3,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","55,103"
482,c010,c010_27,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","51,100"
483,c010,c010_28,3,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","52,91"
484,c010,c010_29,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","50,97"
485,c011,c011_21,3,29.965424510180558,2.603,78,"(360, 640, 3)","(64, 64, 3)",62
486,c011,c011_22,3,29.964043148222128,2.503,75,"(360, 640, 3)","(64, 64, 3)",56
487,c011,c011_23,3,29.962546816479396,2.403,72,"(360, 640, 3)","(64, 64, 3)",47
488,c011,c011_24,3,29.964043148222128,2.503,75,"(360, 640, 3)","(64, 64, 3)",51
489,c011,c011_25,3,29.964043148222128,2.503,75,"(360, 640, 3)","(64, 64, 3)",51
490,c011,c011_26,3,29.969149405024236,2.269,68,"(360, 640, 3)","(64, 64, 3)",46
491,c011,c011_27,3,29.957805907172993,2.37,71,"(360, 640, 3)","(64, 64, 3)",48
492,c011,c011_28,3,29.961089494163428,2.57,77,"(360, 640, 3)","(64, 64, 3)",55
493,c011,c011_29,3,29.957805907172993,2.37,71,"(360, 640, 3)","(64, 64, 3)",49
494,c012,c012_21,3,30.0,5.9,177,"(360, 640, 3)","(64, 64, 3)","58,101,161"
495,c012,c012_22,3,30.000000000000004,5.6,168,"(360, 640, 3)","(64, 64, 3)","48,89,149"
496,c012,c012_23,3,30.0,5.7,171,"(360, 640, 3)","(64, 64, 3)","51,97,154"
497,c012,c012_24,3,30.0,6.0,180,"(360, 640, 3)","(64, 64, 3)","50,101,162"
498,c012,c012_25,3,30.0,5.4,162,"(360, 640, 3)","(64, 64, 3)","47,86,144"
499,c012,c012_26,3,30.0,5.5,165,"(360, 640, 3)","(64, 64, 3)","45,89,147"
500,c012,c012_27,3,30.000000000000004,5.6,168,"(360, 640, 3)","(64, 64, 3)","48,89,150"
501,c012,c012_28,3,30.0,5.4,162,"(360, 640, 3)","(64, 64, 3)","43,86,144"
502,c012,c012_29,3,30.000000000000004,5.6,168,"(360, 640, 3)","(64, 64, 3)","41,91,148"
503,c013,c013_21,3,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","37,75"
504,c013,c013_22,3,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","47,84"
505,c013,c013_23,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,88"
506,c013,c013_24,3,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","59,95"
507,c013,c013_25,3,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","51,93"
508,c013,c013_26,3,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","46,86"
509,c013,c013_27,3,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","69,108"
510,c013,c013_28,3,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","54,95"
511,c013,c013_29,3,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","51,91"
512,c014,c014_21,3,29.96345919610231,4.105,123,"(360, 640, 3)","(64, 64, 3)","46,104"
513,c014,c014_22,3,29.968119022316685,4.705,141,"(360, 640, 3)","(64, 64, 3)","46,120"
514,c014,c014_23,3,29.969418960244646,4.905,147,"(360, 640, 3)","(64, 64, 3)","45,122"
515,c014,c014_24,3,29.964221824686927,4.472,134,"(360, 640, 3)","(64, 64, 3)","41,110"
516,c014,c014_25,3,29.96340347666972,4.372,131,"(360, 640, 3)","(64, 64, 3)","39,112"
517,c014,c014_26,3,29.969562163427767,4.271,128,"(360, 640, 3)","(64, 64, 3)","40,108"
518,c014,c014_27,3,29.9687825182102,4.805,144,"(360, 640, 3)","(64, 64, 3)","45,119"
519,c014,c014_28,3,29.966703662597126,4.505,135,"(360, 640, 3)","(64, 64, 3)","41,112"
520,c014,c014_29,3,29.96340347666972,4.372,131,"(360, 640, 3)","(64, 64, 3)","41,113"
521,c015,c015_21,3,29.97002997002997,4.004,120,"(360, 640, 3)","(64, 64, 3)","53,101"
522,c015,c015_22,3,29.96515679442509,4.305,129,"(360, 640, 3)","(64, 64, 3)","58,112"
523,c015,c015_23,3,29.96432818073721,4.205,126,"(360, 640, 3)","(64, 64, 3)","57,107"
524,c015,c015_24,3,29.966416946525445,3.871,116,"(360, 640, 3)","(64, 64, 3)","50,100"
525,c015,c015_25,3,29.969562163427767,4.271,128,"(360, 640, 3)","(64, 64, 3)","55,103"
526,c015,c015_26,3,29.966416946525445,3.871,116,"(360, 640, 3)","(64, 64, 3)","53,98"
527,c015,c015_27,3,29.96432818073721,4.205,126,"(360, 640, 3)","(64, 64, 3)","56,108"
528,c015,c015_28,3,29.96345919610231,4.105,123,"(360, 640, 3)","(64, 64, 3)","56,104"
529,c015,c015_29,3,29.966416946525445,3.871,116,"(360, 640, 3)","(64, 64, 3)","58,104"
530,c016,c016_21,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","50,91"
531,c016,c016_22,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","51,94"
532,c016,c016_23,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","57,98"
533,c016,c016_24,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","53,94"
534,c016,c016_25,3,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","54,96"
535,c016,c016_26,3,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","58,96"
536,c016,c016_27,3,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","61,99"
537,c016,c016_28,3,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","51,83"
